2026-01-20 10:20:59, 39.95872683, 116.35011250, 74.3, 0.0, 296.3, 21
2026-01-20 10:21:04, 39.95872750, 116.35011150, 74.3, 0.0, 296.3, 21
2026-01-20 10:21:09, 39.95872817, 116.35011000, 74.5, 0.0, 296.3, 21
2026-01-20 10:21:16, 39.95872833, 116.35010733, 74.8, 0.0, 296.3, 23
2026-01-20 10:21:21, 39.95872833, 116.35010367, 75.2, 0.0, 296.3, 22
2026-01-20 10:21:27, 39.95872867, 116.35010150, 75.5, 0.0, 296.3, 22
2026-01-20 10:21:32, 39.95872917, 116.35010033, 75.6, 0.0, 296.3, 22
2026-01-20 10:21:41, 39.95873017, 116.35009933, 75.7, 0.0, 296.3, 22
2026-01-20 10:21:47, 39.95873283, 116.35009900, 75.7, 0.0, 296.3, 22
2026-01-20 10:21:52, 39.95873450, 116.35009850, 75.7, 0.0, 296.3, 22
2026-01-20 10:21:58, 39.95873600, 116.35009783, 75.7, 0.0, 296.3, 22
