2026-01-20 11:25:28, 39.95961567, 116.34947150, 57.0, 1.4, 192.6, 9
2026-01-20 11:25:33, 39.95964133, 116.34969667, 68.2, 0.0, 192.6, 9
2026-01-20 11:25:38, 39.95964183, 116.34983767, 71.3, 0.0, 192.6, 9
2026-01-20 11:25:43, 39.95964717, 116.34993283, 59.9, 0.7, 5.6, 8
2026-01-20 11:25:48, 39.95960783, 116.35004317, 61.5, 0.0, 5.6, 9
2026-01-20 11:25:53, 39.95959267, 116.35008800, 62.4, 0.0, 5.6, 11
2026-01-20 11:25:58, 39.95957100, 116.35012017, 63.1, 0.0, 5.6, 11
2026-01-20 11:26:04, 39.95953467, 116.35014900, 64.4, 0.0, 179.4, 11
2026-01-20 11:26:09, 39.95954900, 116.35021517, 64.9, 1.9, 63.2, 10
2026-01-20 11:26:14, 39.95953250, 116.35025683, 66.3, 2.2, 148.7, 12
2026-01-20 11:26:19, 39.95952300, 116.35030983, 65.7, 2.0, 76.9, 12
2026-01-20 11:26:24, 39.95952067, 116.35036317, 65.7, 2.2, 75.3, 14
2026-01-20 11:26:29, 39.95950900, 116.35041300, 65.2, 1.0, 75.3, 14
2026-01-20 11:26:35, 39.95951167, 116.35046383, 65.5, 0.0, 86.9, 14
2026-01-20 11:26:40, 39.95950617, 116.35052650, 67.0, 1.0, 86.9, 14
2026-01-20 11:26:45, 39.95950833, 116.35058267, 69.1, 0.0, 86.9, 16
2026-01-20 11:26:50, 39.95949500, 116.35066667, 70.4, 1.9, 112.1, 15
2026-01-20 11:26:55, 39.95947800, 116.35075033, 71.6, 1.3, 102.3, 15
2026-01-20 11:27:09, 39.95946383, 116.35091800, 73.5, 2.1, 86.0, 19
2026-01-20 11:27:14, 39.95943050, 116.35098767, 72.1, 1.3, 86.2, 22
2026-01-20 11:27:20, 39.95941717, 116.35103700, 72.3, 2.1, 45.0, 23
2026-01-20 11:27:25, 39.95943633, 116.35108133, 71.5, 1.2, 29.1, 23
2026-01-20 11:27:32, 39.95947117, 116.35110217, 68.0, 2.5, 6.6, 24
2026-01-20 11:27:37, 39.95947133, 116.35111067, 67.2, 0.0, 2.2, 24
2026-01-20 11:27:43, 39.95952533, 116.35112883, 64.9, 1.5, 6.0, 23
2026-01-20 11:27:48, 39.95954783, 116.35113400, 64.0, 0.0, 4.1, 22
2026-01-20 11:27:53, 39.95957500, 116.35113683, 63.8, 2.0, 359.2, 23
2026-01-20 11:27:58, 39.95960450, 116.35113650, 62.9, 0.0, 359.2, 23
2026-01-20 11:28:03, 39.95964833, 116.35113317, 62.2, 1.5, 359.2, 22
2026-01-20 11:28:08, 39.95970433, 116.35112483, 61.6, 1.6, 357.9, 22
2026-01-20 11:28:15, 39.95973067, 116.35111700, 61.4, 1.9, 357.9, 21
2026-01-20 11:28:20, 39.95978683, 116.35110533, 61.4, 2.2, 0.2, 23
2026-01-20 11:28:25, 39.95985583, 116.35109767, 60.7, 1.7, 358.8, 24
2026-01-20 11:28:30, 39.95991567, 116.35109833, 60.8, 2.0, 343.1, 24
2026-01-20 11:28:36, 39.95997300, 116.35110250, 59.8, 1.4, 336.6, 24
2026-01-20 11:28:41, 39.96001883, 116.35110700, 58.4, 1.1, 340.4, 25
2026-01-20 11:28:46, 39.96006750, 116.35110700, 57.3, 1.4, 340.4, 25
2026-01-20 11:28:51, 39.96009517, 116.35110217, 57.3, 0.0, 340.4, 25
2026-01-20 11:28:56, 39.96012783, 116.35110817, 56.2, 0.7, 340.4, 25
2026-01-20 11:29:01, 39.96014417, 116.35110817, 56.3, 0.0, 340.4, 25
2026-01-20 11:29:06, 39.96019300, 116.35110250, 55.8, 1.6, 340.4, 25
2026-01-20 11:29:12, 39.96025167, 116.35111417, 54.5, 1.2, 15.0, 25
2026-01-20 11:29:17, 39.96028167, 116.35108883, 55.1, 1.4, 261.6, 25
2026-01-20 11:29:22, 39.96028950, 116.35105700, 55.1, 0.7, 230.1, 25
2026-01-20 11:29:28, 39.96032000, 116.35101233, 51.8, 1.5, 273.8, 25
2026-01-20 11:29:33, 39.96032800, 116.35097067, 50.5, 1.6, 255.1, 25
2026-01-20 11:29:40, 39.96034667, 116.35089450, 47.5, 1.6, 255.2, 24
2026-01-20 11:29:45, 39.96035300, 116.35082417, 46.6, 2.2, 274.4, 25
2026-01-20 11:29:51, 39.96036100, 116.35074667, 46.3, 2.3, 268.7, 25
2026-01-20 11:29:56, 39.96036667, 116.35068517, 44.3, 2.0, 276.0, 25
2026-01-20 11:30:01, 39.96036833, 116.35063533, 42.6, 2.2, 261.2, 23
2026-01-20 11:30:06, 39.96036800, 116.35057400, 42.1, 2.2, 260.7, 25
2026-01-20 11:30:11, 39.96037350, 116.35051217, 40.2, 1.5, 279.7, 26
2026-01-20 11:30:16, 39.96037467, 116.35045600, 38.1, 1.7, 279.7, 26
2026-01-20 11:30:21, 39.96037483, 116.35039000, 36.7, 2.1, 266.8, 26
2026-01-20 11:30:26, 39.96037850, 116.35032117, 35.0, 1.6, 276.3, 25
2026-01-20 11:30:31, 39.96037217, 116.35027383, 33.7, 1.1, 276.3, 25
2026-01-20 11:30:36, 39.96033383, 116.35023217, 33.5, 2.1, 196.5, 25
2026-01-20 11:30:42, 39.96028900, 116.35020017, 33.4, 2.0, 168.8, 25
2026-01-20 11:30:47, 39.96023217, 116.35018017, 34.4, 2.3, 177.7, 26
2026-01-20 11:30:53, 39.96017183, 116.35016850, 35.4, 2.0, 190.9, 26
2026-01-20 11:30:58, 39.96013000, 116.35016350, 34.4, 1.9, 186.9, 25
2026-01-20 11:31:03, 39.96006950, 116.35016333, 35.5, 2.0, 178.1, 25
2026-01-20 11:31:09, 39.96001633, 116.35015767, 35.6, 1.7, 183.9, 25
2026-01-20 11:31:14, 39.95995583, 116.35015267, 36.5, 2.3, 181.9, 25
2026-01-20 11:31:19, 39.95993083, 116.35009500, 36.7, 2.4, 259.4, 25
2026-01-20 11:31:24, 39.95991200, 116.35003233, 37.5, 2.3, 254.6, 25
